Vertex: node:53213, PageRank: 7.573152717631948E-4
Vertex: node:95611, PageRank: 1.721813425532981E-5
Vertex: node:108424, PageRank: 1.7214257041459435E-5
Vertex: node:122188, PageRank: 1.7214257041459435E-5
Vertex: node:97016, PageRank: 1.7210976283150164E-5
Vertex: node:59506, PageRank: 1.7204745940855153E-5
Vertex: node:80809, PageRank: 1.7194218911424935E-5
Vertex: node:107717, PageRank: 1.7184811764379203E-5
Vertex: node:116698, PageRank: 1.71821117605523E-5
Vertex: node:64649, PageRank: 1.7173807433694517E-5
Vertex: node:63117, PageRank: 1.7173474889288985E-5
Vertex: node:132733, PageRank: 1.717011204347549E-5
Vertex: node:81614, PageRank: 1.717011204347549E-5
Vertex: node:91613, PageRank: 1.716707736805524E-5
Vertex: node:20914, PageRank: 1.7165804083891575E-5
Vertex: node:54020, PageRank: 1.716553294584105E-5
Vertex: node:11857, PageRank: 1.716422484156265E-5
Vertex: node:130932, PageRank: 1.7158291509036047E-5
Vertex: node:76511, PageRank: 1.715729574228201E-5
Vertex: node:122601, PageRank: 1.715129494620684E-5
Vertex: node:119048, PageRank: 1.7151223589243805E-5
Vertex: node:32487, PageRank: 1.7151223589243805E-5
Vertex: node:110003, PageRank: 1.7147065086202517E-5
Vertex: node:130942, PageRank: 1.7147065086202517E-5
Vertex: node:15150, PageRank: 1.7144745114853712E-5
Vertex: node:106228, PageRank: 1.714168571528416E-5
Vertex: node:62049, PageRank: 1.714168571528416E-5
Vertex: node:119374, PageRank: 1.7140190881099394E-5
Vertex: node:115142, PageRank: 1.713996402887285E-5
Vertex: node:97403, PageRank: 1.713884729431551E-5
Vertex: node:78690, PageRank: 1.7138248106927775E-5
Vertex: node:106849, PageRank: 1.7130027631658958E-5
Vertex: node:87425, PageRank: 1.7129308497882254E-5
Vertex: node:101282, PageRank: 1.712925017055321E-5
Vertex: node:12081, PageRank: 1.712925017055321E-5
Vertex: node:83722, PageRank: 1.712696723428562E-5
Vertex: node:107883, PageRank: 1.7126523825285257E-5
Vertex: node:50671, PageRank: 1.7126523825285257E-5
Vertex: node:122746, PageRank: 1.7125315114439685E-5
Vertex: node:42636, PageRank: 1.7124753518941424E-5
Vertex: node:125463, PageRank: 1.7121896291444046E-5
Vertex: node:73492, PageRank: 1.7121896291444046E-5
Vertex: node:37811, PageRank: 1.71164534189579E-5
Vertex: node:24617, PageRank: 1.711329385985267E-5
Vertex: node:88925, PageRank: 1.7112598181793658E-5
Vertex: node:13262, PageRank: 1.7105816161808215E-5
Vertex: node:32187, PageRank: 1.7103311267812173E-5
Vertex: node:424, PageRank: 1.7102840344504052E-5
Vertex: node:46671, PageRank: 1.7102840344504052E-5
Vertex: node:133278, PageRank: 1.710171854064884E-5
Vertex: node:28712, PageRank: 1.7100628012946262E-5
Vertex: node:17876, PageRank: 1.710042925033317E-5
Vertex: node:18959, PageRank: 1.710042925033317E-5
Vertex: node:75040, PageRank: 1.710042925033317E-5
Vertex: node:82563, PageRank: 1.710042925033317E-5
Vertex: node:86739, PageRank: 1.710042925033317E-5
Vertex: node:77130, PageRank: 1.7096740702988243E-5
Vertex: node:38112, PageRank: 1.7088747232178683E-5
Vertex: node:71390, PageRank: 1.7087685661026438E-5
Vertex: node:11274, PageRank: 1.7086738529555746E-5
Vertex: node:101342, PageRank: 1.7084542389094136E-5
Vertex: node:46589, PageRank: 1.7084542389094136E-5
Vertex: node:131814, PageRank: 1.708134196375859E-5
Vertex: node:7035, PageRank: 1.7073346778666117E-5
Vertex: node:82749, PageRank: 1.7071994986953837E-5
Vertex: node:37290, PageRank: 1.7071407946093376E-5
Vertex: node:31459, PageRank: 1.7067690705887753E-5
Vertex: node:50643, PageRank: 1.706741240114858E-5
Vertex: node:109107, PageRank: 1.7063014761000903E-5
Vertex: node:53682, PageRank: 1.7062748988186095E-5
Vertex: node:123699, PageRank: 1.70615945288143E-5
Vertex: node:73797, PageRank: 1.706001966598272E-5
Vertex: node:8842, PageRank: 1.706001966598272E-5
Vertex: node:71496, PageRank: 1.7059386924954137E-5
Vertex: node:16443, PageRank: 1.7054584857890348E-5
Vertex: node:18586, PageRank: 1.703971885131236E-5
Vertex: node:4481, PageRank: 1.7036392173780732E-5
Vertex: node:124406, PageRank: 1.7035577238599946E-5
Vertex: node:51779, PageRank: 1.703007494013592E-5
Vertex: node:2700, PageRank: 1.7029971250532222E-5
Vertex: node:47647, PageRank: 1.7029971250532222E-5
Vertex: node:94751, PageRank: 1.702885046761378E-5
Vertex: node:24762, PageRank: 1.7027022280852285E-5
Vertex: node:82422, PageRank: 1.7027022280852285E-5
Vertex: node:10244, PageRank: 1.7026410547909073E-5
Vertex: node:36149, PageRank: 1.7026410547909073E-5
Vertex: node:39822, PageRank: 1.7024948578326122E-5
Vertex: node:91927, PageRank: 1.701930722129147E-5
Vertex: node:91928, PageRank: 1.701930722129147E-5
Vertex: node:132021, PageRank: 1.7017456116406305E-5
Vertex: node:116385, PageRank: 1.7016792356576504E-5
Vertex: node:35799, PageRank: 1.7016661464506803E-5
Vertex: node:88571, PageRank: 1.7016366994091357E-5
Vertex: node:92478, PageRank: 1.7012194863610608E-5
Vertex: node:103997, PageRank: 1.7010855727633178E-5
Vertex: node:63485, PageRank: 1.7008459306381493E-5
Vertex: node:63431, PageRank: 1.7007741088839304E-5
Vertex: node:4907, PageRank: 1.7007549210334845E-5
Vertex: node:94538, PageRank: 1.7006708489228584E-5
Vertex: node:60427, PageRank: 1.6995443943975906E-5
Vertex: node:8693, PageRank: 1.6994508684723664E-5
Vertex: node:125319, PageRank: 1.699417226697822E-5
Vertex: node:128840, PageRank: 1.6989629555927327E-5
Vertex: node:116519, PageRank: 1.6987193630826696E-5
Vertex: node:117580, PageRank: 1.6985269669917575E-5
Vertex: node:71677, PageRank: 1.6981318447693493E-5
Vertex: node:34869, PageRank: 1.697861558449331E-5
Vertex: node:49294, PageRank: 1.697754561073379E-5
Vertex: node:80633, PageRank: 1.6976331927717294E-5
Vertex: node:34970, PageRank: 1.697513608608084E-5
Vertex: node:74291, PageRank: 1.697513608608084E-5
Vertex: node:107026, PageRank: 1.6973630753525702E-5
Vertex: node:63871, PageRank: 1.6964863615977927E-5
Vertex: node:99179, PageRank: 1.6964863615977927E-5
Vertex: node:18228, PageRank: 1.695469676818348E-5
Vertex: node:44481, PageRank: 1.6953395460332814E-5
Vertex: node:3069, PageRank: 1.6951271427740385E-5
Vertex: node:42920, PageRank: 1.6950923427262264E-5
Vertex: node:47272, PageRank: 1.6950923427262264E-5
Vertex: node:115502, PageRank: 1.694777556765467E-5
Vertex: node:55056, PageRank: 1.6944139748752506E-5
Vertex: node:15352, PageRank: 1.6942923794809168E-5
Vertex: node:117006, PageRank: 1.6942115050682195E-5
Vertex: node:123835, PageRank: 1.6941838880086827E-5
Vertex: node:36029, PageRank: 1.6941838880086827E-5
Vertex: node:91321, PageRank: 1.6941103809593462E-5
Vertex: node:42754, PageRank: 1.6940539864635666E-5
Vertex: node:82010, PageRank: 1.693863803192383E-5
Vertex: node:97861, PageRank: 1.69348434283318E-5
Vertex: node:125937, PageRank: 1.6927576079156548E-5
Vertex: node:67900, PageRank: 1.6925932970142384E-5
Vertex: node:131303, PageRank: 1.6924074996853748E-5
Vertex: node:72812, PageRank: 1.6924074996853748E-5
Vertex: node:130838, PageRank: 1.6918785682184456E-5
Vertex: node:132633, PageRank: 1.6916710587356723E-5
Vertex: node:23914, PageRank: 1.6916232100880272E-5
Vertex: node:30129, PageRank: 1.6911539109966285E-5
Vertex: node:55528, PageRank: 1.69085158976576E-5
Vertex: node:87419, PageRank: 1.6905999157240805E-5
Vertex: node:60756, PageRank: 1.6903991708501022E-5
Vertex: node:8072, PageRank: 1.6901995538407882E-5
Vertex: node:93608, PageRank: 1.6901995538407882E-5
Vertex: node:123792, PageRank: 1.6899362694562882E-5
Vertex: node:45640, PageRank: 1.6899362694562882E-5
Vertex: node:129888, PageRank: 1.6898564903035787E-5
Vertex: node:40444, PageRank: 1.6893053864363086E-5
Vertex: node:73624, PageRank: 1.6890823856290178E-5
Vertex: node:113903, PageRank: 1.6886521108000894E-5
Vertex: node:30193, PageRank: 1.6886521108000894E-5
Vertex: node:122160, PageRank: 1.6883892678205248E-5
Vertex: node:70638, PageRank: 1.6883892678205248E-5
Vertex: node:57989, PageRank: 1.6883807327386455E-5
Vertex: node:109793, PageRank: 1.6876078843550062E-5
Vertex: node:109796, PageRank: 1.6876078843550062E-5
Vertex: node:113558, PageRank: 1.6876078843550062E-5
Vertex: node:38576, PageRank: 1.6876078843550062E-5
Vertex: node:61439, PageRank: 1.6876078843550062E-5
Vertex: node:7469, PageRank: 1.6876078843550062E-5
Vertex: node:14506, PageRank: 1.6875163964876443E-5
Vertex: node:60309, PageRank: 1.687309630746534E-5
Vertex: node:54173, PageRank: 1.6873074096152827E-5
Vertex: node:71712, PageRank: 1.6873074096152827E-5
Vertex: node:71545, PageRank: 1.6870111752103915E-5
Vertex: node:6597, PageRank: 1.6864747641364406E-5
Vertex: node:99105, PageRank: 1.686371074842989E-5
Vertex: node:117832, PageRank: 1.6861793225137677E-5
Vertex: node:82898, PageRank: 1.6861793225137677E-5
Vertex: node:85398, PageRank: 1.6861228507084775E-5
Vertex: node:36970, PageRank: 1.686113609185331E-5
Vertex: node:119671, PageRank: 1.6859693198445208E-5
Vertex: node:123793, PageRank: 1.6854964119486847E-5
Vertex: node:129985, PageRank: 1.6853580612131852E-5
Vertex: node:46692, PageRank: 1.6853580612131852E-5
Vertex: node:130045, PageRank: 1.685290882878368E-5
Vertex: node:132692, PageRank: 1.685290882878368E-5
Vertex: node:110212, PageRank: 1.685253484489392E-5
Vertex: node:4502, PageRank: 1.6851486041294877E-5
Vertex: node:99562, PageRank: 1.684947269315147E-5
Vertex: node:44326, PageRank: 1.684644279435169E-5
Vertex: node:100773, PageRank: 1.68461639619084E-5
Vertex: node:19080, PageRank: 1.6846104148654945E-5
Vertex: node:31344, PageRank: 1.684400227682293E-5
Vertex: node:5512, PageRank: 1.6841591150860044E-5
Vertex: node:43892, PageRank: 1.6838512943713177E-5
Vertex: node:53502, PageRank: 1.6838466480175807E-5
Vertex: node:80651, PageRank: 1.6838466480175807E-5
Vertex: node:114283, PageRank: 1.683467810288753E-5
Vertex: node:13890, PageRank: 1.6833422538686033E-5
Vertex: node:106690, PageRank: 1.6832759380208696E-5
Vertex: node:71225, PageRank: 1.6832413346990083E-5
Vertex: node:91557, PageRank: 1.6832413346990083E-5
Vertex: node:46153, PageRank: 1.6831220168123362E-5
Vertex: node:17453, PageRank: 1.682875408834954E-5
Vertex: node:45464, PageRank: 1.682864745700322E-5
Vertex: node:20129, PageRank: 1.682862418644626E-5
Vertex: node:4067, PageRank: 1.6828181765516472E-5
Vertex: node:84646, PageRank: 1.6826462393098194E-5
Vertex: node:45451, PageRank: 1.6824749203154485E-5
Vertex: node:52706, PageRank: 1.6814470788706795E-5
Vertex: node:23470, PageRank: 1.681235909004672E-5
Vertex: node:64393, PageRank: 1.6812317744963337E-5
Vertex: node:115345, PageRank: 1.6806209859421488E-5
Vertex: node:51016, PageRank: 1.6804746535549697E-5
Vertex: node:80189, PageRank: 1.6800704529980415E-5
Vertex: node:84131, PageRank: 1.6800704529980415E-5
Vertex: node:114631, PageRank: 1.6795442632050876E-5
Vertex: node:3204, PageRank: 1.6795095525111866E-5
Vertex: node:69622, PageRank: 1.6794319644269236E-5
Vertex: node:34727, PageRank: 1.6793467438472024E-5
Vertex: node:62968, PageRank: 1.6784838332384754E-5
Vertex: node:107309, PageRank: 1.677887227204324E-5
Vertex: node:30593, PageRank: 1.677887227204324E-5
Vertex: node:119370, PageRank: 1.6776118754542885E-5
Vertex: node:86035, PageRank: 1.6771465875113578E-5
Vertex: node:77369, PageRank: 1.676430035254911E-5
Vertex: node:52948, PageRank: 1.6764101141772486E-5
Vertex: node:83489, PageRank: 1.6758998672621116E-5
Vertex: node:84482, PageRank: 1.6758998672621116E-5
Vertex: node:20711, PageRank: 1.6758753898846872E-5
Vertex: node:13396, PageRank: 1.6757990828735254E-5
Vertex: node:110006, PageRank: 1.675166092534897E-5
Vertex: node:30513, PageRank: 1.6751656945218256E-5
Vertex: node:92093, PageRank: 1.674944547120115E-5
Vertex: node:20671, PageRank: 1.6745551463134912E-5
Vertex: node:49462, PageRank: 1.674295609296654E-5
Vertex: node:64629, PageRank: 1.6733596533764365E-5
Vertex: node:96746, PageRank: 1.6729384475242213E-5
Vertex: node:125137, PageRank: 1.6727897769405195E-5
Vertex: node:6336, PageRank: 1.6727897769405195E-5
Vertex: node:19391, PageRank: 1.672721684996815E-5
Vertex: node:130023, PageRank: 1.672142909605165E-5
Vertex: node:48436, PageRank: 1.6717009157253815E-5
Vertex: node:84698, PageRank: 1.6714972086597526E-5
Vertex: node:66882, PageRank: 1.67144540582323E-5
Vertex: node:61803, PageRank: 1.6708220551241885E-5
Vertex: node:64481, PageRank: 1.6708220551241885E-5
Vertex: node:78847, PageRank: 1.6707504624891357E-5
Vertex: node:102720, PageRank: 1.6707382898061803E-5
Vertex: node:53058, PageRank: 1.6705907216506552E-5
Vertex: node:82707, PageRank: 1.6697600477326546E-5
Vertex: node:74131, PageRank: 1.6696888126335384E-5
Vertex: node:8006, PageRank: 1.6696888126335384E-5
Vertex: node:47372, PageRank: 1.669619927130811E-5
Vertex: node:112973, PageRank: 1.669584526219886E-5
Vertex: node:46964, PageRank: 1.6692705206818606E-5
Vertex: node:50633, PageRank: 1.6690986186731078E-5
Vertex: node:891, PageRank: 1.6690986186731078E-5
Vertex: node:790, PageRank: 1.6690471074465478E-5
Vertex: node:1367, PageRank: 1.6688423035371714E-5
Vertex: node:94365, PageRank: 1.6684324212583912E-5
Vertex: node:116959, PageRank: 1.668347529914072E-5
Vertex: node:20656, PageRank: 1.6680701160088692E-5
Vertex: node:56860, PageRank: 1.6680701160088692E-5
Vertex: node:81904, PageRank: 1.667839135377196E-5
Vertex: node:100296, PageRank: 1.6677618341705546E-5
Vertex: node:107050, PageRank: 1.667293574324029E-5
Vertex: node:88356, PageRank: 1.6672354679005958E-5
Vertex: node:53534, PageRank: 1.6669894769944016E-5
Vertex: node:37987, PageRank: 1.666579332973647E-5
Vertex: node:43052, PageRank: 1.666282072916727E-5
Vertex: node:56559, PageRank: 1.666282072916727E-5
Vertex: node:85842, PageRank: 1.665543201964751E-5
Vertex: node:69607, PageRank: 1.665357062653904E-5
Vertex: node:66708, PageRank: 1.665312208886841E-5
Vertex: node:107989, PageRank: 1.6651380031602697E-5
Vertex: node:106951, PageRank: 1.6651113765853824E-5
Vertex: node:70487, PageRank: 1.66506170559043E-5
Vertex: node:97019, PageRank: 1.6648103789966995E-5
Vertex: node:78111, PageRank: 1.6636545555369768E-5
Vertex: node:69710, PageRank: 1.6635473925500453E-5
Vertex: node:91701, PageRank: 1.663343929997145E-5
Vertex: node:33132, PageRank: 1.6631907672098094E-5
Vertex: node:126917, PageRank: 1.662908571366994E-5
Vertex: node:76976, PageRank: 1.662908571366994E-5
Vertex: node:131469, PageRank: 1.662800481691679E-5
Vertex: node:122214, PageRank: 1.6619593794412266E-5
Vertex: node:93098, PageRank: 1.6619593794412266E-5
Vertex: node:132380, PageRank: 1.6618963932177787E-5
Vertex: node:93859, PageRank: 1.661649050262012E-5
Vertex: node:17691, PageRank: 1.6606925294354276E-5
Vertex: node:35955, PageRank: 1.6606925294354276E-5
Vertex: node:70640, PageRank: 1.6605773818227182E-5
Vertex: node:103431, PageRank: 1.6603571201058092E-5
Vertex: node:122387, PageRank: 1.6603571201058092E-5
Vertex: node:38350, PageRank: 1.6603571201058092E-5
Vertex: node:118407, PageRank: 1.6602117183394432E-5
Vertex: node:13648, PageRank: 1.6601926178072406E-5
Vertex: node:88959, PageRank: 1.659916508753786E-5
Vertex: node:69236, PageRank: 1.659908563554268E-5
Vertex: node:72637, PageRank: 1.6593884581981088E-5
Vertex: node:122041, PageRank: 1.659360311906082E-5
Vertex: node:41478, PageRank: 1.6589267051701933E-5
Vertex: node:29758, PageRank: 1.658539513489598E-5
Vertex: node:27739, PageRank: 1.6584869241796545E-5
Vertex: node:64159, PageRank: 1.6584371441726348E-5
Vertex: node:25063, PageRank: 1.6582380899902437E-5
Vertex: node:94306, PageRank: 1.658060836778448E-5
Vertex: node:6414, PageRank: 1.657937885355863E-5
Vertex: node:30136, PageRank: 1.6572301810863065E-5
Vertex: node:65800, PageRank: 1.6570206679738813E-5
Vertex: node:75548, PageRank: 1.6570206679738813E-5
Vertex: node:117993, PageRank: 1.6565722873023872E-5
Vertex: node:94868, PageRank: 1.6557394609535922E-5
Vertex: node:37150, PageRank: 1.6555036944164467E-5
Vertex: node:92134, PageRank: 1.6547705976151263E-5
Vertex: node:119604, PageRank: 1.6544393677536655E-5
Vertex: node:48195, PageRank: 1.6540715646187703E-5
Vertex: node:78599, PageRank: 1.6539560883141878E-5
Vertex: node:110425, PageRank: 1.653834888059475E-5
Vertex: node:115270, PageRank: 1.6538170953601498E-5
Vertex: node:49460, PageRank: 1.653142558553364E-5
Vertex: node:25374, PageRank: 1.6529650558567524E-5
Vertex: node:118408, PageRank: 1.6527978244782196E-5
Vertex: node:49468, PageRank: 1.6527978244782196E-5
Vertex: node:103098, PageRank: 1.6526981124010053E-5
Vertex: node:19435, PageRank: 1.6526290720361105E-5
Vertex: node:79645, PageRank: 1.652186257306735E-5
Vertex: node:49248, PageRank: 1.6518107274128745E-5
Vertex: node:120798, PageRank: 1.6515376571781286E-5
Vertex: node:15634, PageRank: 1.6508685464847635E-5
Vertex: node:36740, PageRank: 1.650382259731912E-5
Vertex: node:101437, PageRank: 1.6492556327493205E-5
Vertex: node:5579, PageRank: 1.648357417361968E-5
Vertex: node:45862, PageRank: 1.6483290000475312E-5
Vertex: node:74499, PageRank: 1.6483290000475312E-5
Vertex: node:77099, PageRank: 1.6476793385455237E-5
Vertex: node:104262, PageRank: 1.6471263152813707E-5
Vertex: node:76961, PageRank: 1.6471263152813707E-5
Vertex: node:115314, PageRank: 1.6466794323969272E-5
Vertex: node:29490, PageRank: 1.6462240596382402E-5
Vertex: node:24904, PageRank: 1.6462083938737233E-5
Vertex: node:40346, PageRank: 1.6458992758691786E-5
Vertex: node:91970, PageRank: 1.6457777414930616E-5
Vertex: node:32510, PageRank: 1.6455451085572572E-5
Vertex: node:122743, PageRank: 1.64511472977862E-5
Vertex: node:60337, PageRank: 1.644901829380552E-5
Vertex: node:62059, PageRank: 1.6442986891000564E-5
Vertex: node:72494, PageRank: 1.6441548639062784E-5
Vertex: node:50387, PageRank: 1.6441511706720308E-5
Vertex: node:81416, PageRank: 1.6434273318272947E-5
Vertex: node:100938, PageRank: 1.6433887900074208E-5
Vertex: node:37255, PageRank: 1.6430112343090265E-5
Vertex: node:79155, PageRank: 1.642900493757633E-5
Vertex: node:4475, PageRank: 1.6426586809418814E-5
Vertex: node:26851, PageRank: 1.642532429449266E-5
Vertex: node:99031, PageRank: 1.642116952302922E-5
Vertex: node:132316, PageRank: 1.6412643082023188E-5
Vertex: node:66683, PageRank: 1.6412220867070826E-5
Vertex: node:3955, PageRank: 1.6411185704137488E-5
Vertex: node:113556, PageRank: 1.6411102491394077E-5
Vertex: node:119164, PageRank: 1.6407735380740417E-5
Vertex: node:21148, PageRank: 1.6405852194160206E-5
Vertex: node:97493, PageRank: 1.6400743084933577E-5
Vertex: node:76598, PageRank: 1.639968083210029E-5
Vertex: node:7009, PageRank: 1.6398345780747217E-5
Vertex: node:87227, PageRank: 1.6397446724790103E-5
Vertex: node:123049, PageRank: 1.639742761299307E-5
Vertex: node:128842, PageRank: 1.639742761299307E-5
Vertex: node:40776, PageRank: 1.6396033739525005E-5
Vertex: node:49740, PageRank: 1.6392443902670554E-5
Vertex: node:107808, PageRank: 1.6392122283288013E-5
Vertex: node:80645, PageRank: 1.6392031749402052E-5
Vertex: node:112849, PageRank: 1.6392000161016777E-5
Vertex: node:72628, PageRank: 1.6390766839698465E-5
Vertex: node:102344, PageRank: 1.6386282487764533E-5
